"origin","year","dest","Y_odt","gdp_per_capita","min_temperature","mean_temperature","max_temperature","D_od"
"PRT","1990-1995","BHS",2,27403.0262958398,-5.25253295898435,14.9329567516829,43.7357543945313,6635.8463336229
"PRT","1990-1995","BRB",0,15928.0881312668,-5.25253295898435,14.9329567516829,43.7357543945313,5816.52654533453
"PRT","1990-1995","CUB",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,6902.72747576355
"PRT","1990-1995","CUW",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,6674.27009140391
"PRT","1990-1995","DOM",8,5478.70403802805,-5.25253295898435,14.9329567516829,43.7357543945313,6350.23689479508
"PRT","1990-1995","GRD",0,5592.79303101548,-5.25253295898435,14.9329567516829,43.7357543945313,6068.8928194891
"PRT","1990-1995","GLP",38,NA,-5.25253295898435,14.9329567516829,43.7357543945313,NA
"PRT","1990-1995","HTI",0,1224.52173221143,-5.25253295898435,14.9329567516829,43.7357543945313,6537.36651971076
"PRT","1990-1995","JAM",0,5477.03994248805,-5.25253295898435,14.9329567516829,43.7357543945313,6986.93111991811
"PRT","1990-1995","MTQ",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,NA
"PRT","1990-1995","PRI",2,NA,-5.25253295898435,14.9329567516829,43.7357543945313,6051.71884546576
"PRT","1990-1995","LCA",0,9360.37956210915,-5.25253295898435,14.9329567516829,43.7357543945313,5882.51803801271
"PRT","1990-1995","VCT",0,6922.52721930232,-5.25253295898435,14.9329567516829,43.7357543945313,5946.91522702737
"PRT","1990-1995","TTO",0,11084.3218348026,-5.25253295898435,14.9329567516829,43.7357543945313,6162.96238894275
"PRT","1990-1995","VIR",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,5938.95132754423
"PRT","1990-1995","BLZ",0,7220.06697443213,-5.25253295898435,14.9329567516829,43.7357543945313,8020.80561557359
"PRT","1990-1995","CRI",0,8615.64097521289,-5.25253295898435,14.9329567516829,43.7357543945313,8126.43847578612
"PRT","1990-1995","SLV",0,1361.69928409464,-5.25253295898435,14.9329567516829,43.7357543945313,8270.0501116151
"PRT","1990-1995","GTM",0,4031.96155965749,-5.25253295898435,14.9329567516829,43.7357543945313,8263.31083998972
"PRT","1990-1995","HND",0,3128.29045810357,-5.25253295898435,14.9329567516829,43.7357543945313,8000.4509491373
"PRT","1990-1995","MEX",68,12446.9667125337,-5.25253295898435,14.9329567516829,43.7357543945313,8712.89487040267
"PRT","1990-1995","NIC",0,3235.40763274864,-5.25253295898435,14.9329567516829,43.7357543945313,8000.341307951
"PRT","1990-1995","PAN",0,7515.58870180129,-5.25253295898435,14.9329567516829,43.7357543945313,7878.54464870317
"PRT","1990-1995","ARG",0,8471.72734157929,-5.25253295898435,14.9329567516829,43.7357543945313,10185.1204960313
"PRT","1990-1995","BOL",3,2543.10275422175,-5.25253295898435,14.9329567516829,43.7357543945313,8587.34812360396
"PRT","1990-1995","BRA",0,7111.70106829973,-5.25253295898435,14.9329567516829,43.7357543945313,7287.02275108675
"PRT","1990-1995","CHL",0,9370.95478106631,-5.25253295898435,14.9329567516829,43.7357543945313,10752.7310024596
"PRT","1990-1995","COL",0,7769.31514020005,-5.25253295898435,14.9329567516829,43.7357543945313,7614.21885756023
"PRT","1990-1995","ECU",7,6027.32121703686,-5.25253295898435,14.9329567516829,43.7357543945313,8453.38296609744
"PRT","1990-1995","GUF",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,6034.25506530813
"PRT","1990-1995","GUY",0,3301.21496383378,-5.25253295898435,14.9329567516829,43.7357543945313,6402.25761043431
"PRT","1990-1995","PRY",0,5017.68657531385,-5.25253295898435,14.9329567516829,43.7357543945313,8735.02818399984
"PRT","1990-1995","PER",3,3957.17595975834,-5.25253295898435,14.9329567516829,43.7357543945313,8713.31178432919
"PRT","1990-1995","SUR",0,6795.67462702773,-5.25253295898435,14.9329567516829,43.7357543945313,6218.02168996501
"PRT","1990-1995","URY",0,11015.3451995193,-5.25253295898435,14.9329567516829,43.7357543945313,9454.65294566906
"PRT","1990-1995","VEN",0,8821.24292262333,-5.25253295898435,14.9329567516829,43.7357543945313,6801.99329251996
"PRT","1990-1995","CAN",2100,32728.2688871134,-5.25253295898435,14.9329567516829,43.7357543945313,6573.50881575029
"PRT","1990-1995","USA",3541,39926.5884570626,-5.25253295898435,14.9329567516829,43.7357543945313,7426.44602551704
"PRT","1990-1995","AUS",272,29795.3367868369,-5.25253295898435,14.9329567516829,43.7357543945313,16217.143937226
"PRT","1990-1995","NZL",0,23072.7961530602,-5.25253295898435,14.9329567516829,43.7357543945313,19538.7521686094
"PRT","1990-1995","FJI",0,6158.2995998504,-5.25253295898435,14.9329567516829,43.7357543945313,17541.1482374338
"PRT","1990-1995","NCL",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,17903.3468512137
"PRT","1990-1995","PNG",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,15443.6891989471
"PRT","1990-1995","SLB",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,16280.1140159515
"PRT","1990-1995","VUT",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,17276.1651026816
"PRT","1990-1995","GUM",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,13492.237373474
"PRT","1990-1995","KIR",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,14459.4820960177
"PRT","1990-1995","FSM",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,14670.0270013999
"PRT","1990-1995","PYF",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,15591.8829408246
"PRT","1990-1995","WSM",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,16763.6777684057
"PRT","1990-1995","TON",0,NA,-5.25253295898435,14.9329567516829,43.7357543945313,17646.4320012623
"PRT","1995-2000","BDI",0,723.801788152821,-4.7372375488281,15.4212926661115,42.7641052246094,6162.08029677658
"PRT","1995-2000","COM",0,3170.84990261004,-4.7372375488281,15.4212926661115,42.7641052246094,7794.12347468556
"PRT","1995-2000","DJI",0,2550.44898288363,-4.7372375488281,15.4212926661115,42.7641052246094,5841.02974541605
"PRT","1995-2000","ERI",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,5262.39180958632
"PRT","1995-2000","ETH",0,597.647525622334,-4.7372375488281,15.4212926661115,42.7641052246094,5839.92238500501
"PRT","1995-2000","KEN",0,2219.88552712724,-4.7372375488281,15.4212926661115,42.7641052246094,6357.2091717882
"PRT","1995-2000","MDG",0,1180.08163875943,-4.7372375488281,15.4212926661115,42.7641052246094,8682.54648610152
"PRT","1995-2000","MWI",0,1080.5659388969,-4.7372375488281,15.4212926661115,42.7641052246094,7326.33737762171
"PRT","1995-2000","MUS",0,15232.9816156747,-4.7372375488281,15.4212926661115,42.7641052246094,9526.84750980569
"PRT","1995-2000","MYT",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,NA
"PRT","1995-2000","MOZ",532,706.256131651879,-4.7372375488281,15.4212926661115,42.7641052246094,7776.45317606738
"PRT","1995-2000","REU",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,NA
"PRT","1995-2000","RWA",0,823.420019302637,-4.7372375488281,15.4212926661115,42.7641052246094,6038.71672437784
"PRT","1995-2000","SYC",0,21358.339307945,-4.7372375488281,15.4212926661115,42.7641052246094,8140.26495814565
"PRT","1995-2000","SOM",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,6543.54684181048
"PRT","1995-2000","SSD",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,5242.07326457212
"PRT","1995-2000","UGA",0,1145.54925503593,-4.7372375488281,15.4212926661115,42.7641052246094,5909.29199687793
"PRT","1995-2000","TZA",0,987.327846825075,-4.7372375488281,15.4212926661115,42.7641052246094,6737.24115194766
"PRT","1995-2000","ZMB",0,1107.74162643306,-4.7372375488281,15.4212926661115,42.7641052246094,6970.11793895257
"PRT","1995-2000","ZWE",0,5307.39392153071,-4.7372375488281,15.4212926661115,42.7641052246094,7610.62884992713
"PRT","1995-2000","AGO",1352,3060.93780962231,-4.7372375488281,15.4212926661115,42.7641052246094,6357.29303313928
"PRT","1995-2000","CMR",0,2609.73781936678,-4.7372375488281,15.4212926661115,42.7641052246094,4312.44018422803
"PRT","1995-2000","CAF",0,1053.10290362435,-4.7372375488281,15.4212926661115,42.7641052246094,4652.66231786657
"PRT","1995-2000","TCD",0,1137.97943497948,-4.7372375488281,15.4212926661115,42.7641052246094,3744.78291198569
"PRT","1995-2000","COG",228,1677.30536354553,-4.7372375488281,15.4212926661115,42.7641052246094,5086.48614068889
"PRT","1995-2000","COD",0,696.45386662432,-4.7372375488281,15.4212926661115,42.7641052246094,5727.84988355274
"PRT","1995-2000","GNQ",0,4647.94169975449,-4.7372375488281,15.4212926661115,42.7641052246094,4622.32467268125
"PRT","1995-2000","GAB",0,8944.62242902629,-4.7372375488281,15.4212926661115,42.7641052246094,4913.90476684944
"PRT","1995-2000","STP",13,1651.20286071856,-4.7372375488281,15.4212926661115,42.7641052246094,4631.84415233976
"PRT","1995-2000","DZA",0,8666.03537744336,-4.7372375488281,15.4212926661115,42.7641052246094,1607.6410652176
"PRT","1995-2000","EGY",0,4731.99955766851,-4.7372375488281,15.4212926661115,42.7641052246094,3790.91408120885
"PRT","1995-2000","LBY",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,2785.05867575464
"PRT","1995-2000","MAR",0,5338.63990994269,-4.7372375488281,15.4212926661115,42.7641052246094,1085.72475997354
"PRT","1995-2000","SDN",0,1914.79620846504,-4.7372375488281,15.4212926661115,42.7641052246094,4514.73656357506
"PRT","1995-2000","TUN",0,8674.17067489896,-4.7372375488281,15.4212926661115,42.7641052246094,1676.1431968038
"PRT","1995-2000","ESH",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,1750.37363507293
"PRT","1995-2000","BWA",15,9884.12403318305,-4.7372375488281,15.4212926661115,42.7641052246094,7626.96730511136
"PRT","1995-2000","LSO",0,1676.41578427147,-4.7372375488281,15.4212926661115,42.7641052246094,8573.06296931897
"PRT","1995-2000","NAM",0,5756.64905518816,-4.7372375488281,15.4212926661115,42.7641052246094,7355.06107508943
"PRT","1995-2000","ZAF",2893,9339.68531508991,-4.7372375488281,15.4212926661115,42.7641052246094,8373.37258668577
"PRT","1995-2000","SWZ",0,8404.01390835471,-4.7372375488281,15.4212926661115,42.7641052246094,8422.13950671194
"PRT","1995-2000","BEN",0,1357.70891686624,-4.7372375488281,15.4212926661115,42.7641052246094,3493.78502003524
"PRT","1995-2000","BFA",0,1187.8890814856,-4.7372375488281,15.4212926661115,42.7641052246094,3103.65677436563
"PRT","1995-2000","CPV",0,3105.52680276938,-4.7372375488281,15.4212926661115,42.7641052246094,3126.2815225562
"PRT","1995-2000","CIV",0,2666.38883092485,-4.7372375488281,15.4212926661115,42.7641052246094,3579.49127796343
"PRT","1995-2000","GMB",0,2669.12010959917,-4.7372375488281,15.4212926661115,42.7641052246094,3000.3935309206
"PRT","1995-2000","GHA",0,2840.74163570429,-4.7372375488281,15.4212926661115,42.7641052246094,3594.37345166634
"PRT","1995-2000","GIN",39,3228.37727226243,-4.7372375488281,15.4212926661115,42.7641052246094,3262.5417547578
"PRT","1995-2000","GNB",196,1710.87740217828,-4.7372375488281,15.4212926661115,42.7641052246094,3151.26051682985
"PRT","1995-2000","LBR",0,437.240951627522,-4.7372375488281,15.4212926661115,42.7641052246094,3698.56962876962
"PRT","1995-2000","MLI",0,1171.75646565588,-4.7372375488281,15.4212926661115,42.7641052246094,2527.73856311462
"PRT","1995-2000","MRT",0,3442.50372563774,-4.7372375488281,15.4212926661115,42.7641052246094,2173.21361111407
"PRT","1995-2000","NER",0,1078.21287901873,-4.7372375488281,15.4212926661115,42.7641052246094,2995.53983920806
"PRT","1995-2000","NGA",0,462.045939327144,-4.7372375488281,15.4212926661115,42.7641052246094,3708.53830945651
"PRT","1995-2000","SEN",0,2531.22679123183,-4.7372375488281,15.4212926661115,42.7641052246094,2883.96187989137
"PRT","1995-2000","SLE",0,1295.95410910845,-4.7372375488281,15.4212926661115,42.7641052246094,3482.41656403619
"PRT","1995-2000","TGO",0,1518.7547543707,-4.7372375488281,15.4212926661115,42.7641052246094,3587.68250297802
"PRT","1995-2000","CHN",0,3792.81412965253,-4.7372375488281,15.4212926661115,42.7641052246094,9060.91150097679
"PRT","1995-2000","HKG",8,36343.6330906848,-4.7372375488281,15.4212926661115,42.7641052246094,10887.45931812
"PRT","1995-2000","MAC",0,32895.4701735705,-4.7372375488281,15.4212926661115,42.7641052246094,10862.733238862
"PRT","1995-2000","PRK",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,10061.1540669704
"PRT","1995-2000","JPN",32,36151.8073636381,-4.7372375488281,15.4212926661115,42.7641052246094,10880.8474338083
"PRT","1995-2000","MNG",0,2682.30139001769,-4.7372375488281,15.4212926661115,42.7641052246094,8233.16786851508
"PRT","1995-2000","KOR",0,22769.8245897868,-4.7372375488281,15.4212926661115,42.7641052246094,10440.2761085202
"PRT","1995-2000","KAZ",0,6199.47888337763,-4.7372375488281,15.4212926661115,42.7641052246094,5871.30319738264
"PRT","1995-2000","KGZ",0,2657.96942997243,-4.7372375488281,15.4212926661115,42.7641052246094,6706.74393039669
"PRT","1995-2000","TJK",0,1680.79109523086,-4.7372375488281,15.4212926661115,42.7641052246094,6592.25792653609
"PRT","1995-2000","TKM",0,6451.35613749935,-4.7372375488281,15.4212926661115,42.7641052246094,5650.41491581815
"PRT","1995-2000","UZB",0,4512.0928871779,-4.7372375488281,15.4212926661115,42.7641052246094,5839.58399666006
"PRT","1995-2000","AFG",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,6454.97108382959
"PRT","1995-2000","BGD",0,1570.19993490512,-4.7372375488281,15.4212926661115,42.7641052246094,9020.7215238356
"PRT","1995-2000","BTN",0,3699.31479641855,-4.7372375488281,15.4212926661115,42.7641052246094,8783.51279230673
"PRT","1995-2000","IND",0,1858.79954790621,-4.7372375488281,15.4212926661115,42.7641052246094,8224.86658784109
"PRT","1995-2000","IRN",0,6627.76233632011,-4.7372375488281,15.4212926661115,42.7641052246094,5552.8680634076
"PRT","1995-2000","MDV",0,6933.71681858429,-4.7372375488281,15.4212926661115,42.7641052246094,9055.99586209417
"PRT","1995-2000","NPL",0,1336.07535977066,-4.7372375488281,15.4212926661115,42.7641052246094,8226.44645445542
"PRT","1995-2000","PAK",0,2836.46994206207,-4.7372375488281,15.4212926661115,42.7641052246094,6945.42294436781
"PRT","1995-2000","LKA",2,4566.48001697383,-4.7372375488281,15.4212926661115,42.7641052246094,9363.96247982391
"PRT","1995-2000","BRN",0,47409.7801050913,-4.7372375488281,15.4212926661115,42.7641052246094,12405.6340540695
"PRT","1995-2000","KHM",0,1252.24783827689,-4.7372375488281,15.4212926661115,42.7641052246094,10996.3801001862
"PRT","1995-2000","IDN",0,4715.25197509206,-4.7372375488281,15.4212926661115,42.7641052246094,12726.0268100827
"PRT","1995-2000","LAO",0,1643.53442496032,-4.7372375488281,15.4212926661115,42.7641052246094,10462.7760481253
"PRT","1995-2000","MYS",0,13561.3730372682,-4.7372375488281,15.4212926661115,42.7641052246094,12478.3127437118
"PRT","1995-2000","MMR",0,962.93270846173,-4.7372375488281,15.4212926661115,42.7641052246094,9712.31655629251
"PRT","1995-2000","PHL",48,4813.29293816462,-4.7372375488281,15.4212926661115,42.7641052246094,11957.5402872444
"PRT","1995-2000","SGP",0,32815.2959856539,-4.7372375488281,15.4212926661115,42.7641052246094,11773.8060771591
"PRT","1995-2000","THA",55,8505.5961892999,-4.7372375488281,15.4212926661115,42.7641052246094,10514.5135758456
"PRT","1995-2000","TLS",43,NA,-4.7372375488281,15.4212926661115,42.7641052246094,14334.4139789547
"PRT","1995-2000","VNM",0,1969.78128645316,-4.7372375488281,15.4212926661115,42.7641052246094,10794.0488704746
"PRT","1995-2000","ARM",0,3081.14008281062,-4.7372375488281,15.4212926661115,42.7641052246094,4459.92887188924
"PRT","1995-2000","AZE",0,2393.78422274813,-4.7372375488281,15.4212926661115,42.7641052246094,4675.0025685728
"PRT","1995-2000","BHR",0,18602.1594788976,-4.7372375488281,15.4212926661115,42.7641052246094,5584.31474681399
"PRT","1995-2000","CYP",6,25480.2381200681,-4.7372375488281,15.4212926661115,42.7641052246094,3646.29185066626
"PRT","1995-2000","GEO",0,3148.42610376398,-4.7372375488281,15.4212926661115,42.7641052246094,4279.282971923
"PRT","1995-2000","IRQ",0,5500.97114652328,-4.7372375488281,15.4212926661115,42.7641052246094,4639.48157067263
"PRT","1995-2000","ISR",0,32037.2060542968,-4.7372375488281,15.4212926661115,42.7641052246094,3964.05784766071
"PRT","1995-2000","JOR",0,3681.92065557043,-4.7372375488281,15.4212926661115,42.7641052246094,4127.78083608439
"PRT","1995-2000","KWT",0,44818.3480218897,-4.7372375488281,15.4212926661115,42.7641052246094,5152.09327324274
"PRT","1995-2000","LBN",0,5433.21899354435,-4.7372375488281,15.4212926661115,42.7641052246094,3928.83166701938
"PRT","1995-2000","OMN",0,12802.9017218771,-4.7372375488281,15.4212926661115,42.7641052246094,6391.35123473984
"PRT","1995-2000","QAT",0,29913.0556632977,-4.7372375488281,15.4212926661115,42.7641052246094,5681.01394096637
"PRT","1995-2000","SAU",0,18684.4189194474,-4.7372375488281,15.4212926661115,42.7641052246094,5180.4812447988
"PRT","1995-2000","PSE",0,3579.46835150272,-4.7372375488281,15.4212926661115,42.7641052246094,3965.57217055887
"PRT","1995-2000","SYR",0,1231.26965858163,-4.7372375488281,15.4212926661115,42.7641052246094,4110.96541575827
"PRT","1995-2000","TUR",78,12343.9722939433,-4.7372375488281,15.4212926661115,42.7641052246094,3705.57379231763
"PRT","1995-2000","ARE",0,93935.3547319156,-4.7372375488281,15.4212926661115,42.7641052246094,6026.14029751007
"PRT","1995-2000","YEM",0,946.041600740708,-4.7372375488281,15.4212926661115,42.7641052246094,5966.71725087704
"PRT","1995-2000","BLR",0,8683.96034220954,-4.7372375488281,15.4212926661115,42.7641052246094,3113.74511185688
"PRT","1995-2000","BGR",21,9047.67199075356,-4.7372375488281,15.4212926661115,42.7641052246094,2788.62399914231
"PRT","1995-2000","CZE",5,22104.7938589844,-4.7372375488281,15.4212926661115,42.7641052246094,2154.15059194465
"PRT","1995-2000","HUN",105,15188.2956672546,-4.7372375488281,15.4212926661115,42.7641052246094,2356.2299338088
"PRT","1995-2000","POL",0,12943.1129827399,-4.7372375488281,15.4212926661115,42.7641052246094,2513.44589276136
"PRT","1995-2000","MDA",0,2855.33583478011,-4.7372375488281,15.4212926661115,42.7641052246094,3035.89740360162
"PRT","1995-2000","ROU",37,8117.41934891837,-4.7372375488281,15.4212926661115,42.7641052246094,2763.69817118342
"PRT","1995-2000","RUS",0,10005.4283654363,-4.7372375488281,15.4212926661115,42.7641052246094,7019.00954831578
"PRT","1995-2000","SVK",58,15782.3785790965,-4.7372375488281,15.4212926661115,42.7641052246094,2404.5554109009
"PRT","1995-2000","UKR",0,5268.73370296588,-4.7372375488281,15.4212926661115,42.7641052246094,3266.28192352046
"PRT","1995-2000","CHI",292,NA,-4.7372375488281,15.4212926661115,42.7641052246094,NA
"PRT","1995-2000","DNK",139,33761.608242487,-4.7372375488281,15.4212926661115,42.7641052246094,2241.59238066185
"PRT","1995-2000","EST",0,11423.3119961209,-4.7372375488281,15.4212926661115,42.7641052246094,3191.25790174348
"PRT","1995-2000","FIN",16,30177.0985798922,-4.7372375488281,15.4212926661115,42.7641052246094,3542.03579529814
"PRT","1995-2000","ISL",27,37136.6954073323,-4.7372375488281,15.4212926661115,42.7641052246094,2914.7399268394
"PRT","1995-2000","IRL",547,31085.1961956011,-4.7372375488281,15.4212926661115,42.7641052246094,1507.99806235291
"PRT","1995-2000","LVA",1,9555.77466527511,-4.7372375488281,15.4212926661115,42.7641052246094,3049.78849596463
"PRT","1995-2000","LTU",0,10354.0706634395,-4.7372375488281,15.4212926661115,42.7641052246094,2926.95072189709
"PRT","1995-2000","NOR",96,37139.3916311137,-4.7372375488281,15.4212926661115,42.7641052246094,3126.26193048531
"PRT","1995-2000","SWE",246,34283.1720380485,-4.7372375488281,15.4212926661115,42.7641052246094,3058.41766387271
"PRT","1995-2000","GBR",9010,31194.7718533129,-4.7372375488281,15.4212926661115,42.7641052246094,1637.57291435003
"PRT","1995-2000","ALB",0,4342.14928378091,-4.7372375488281,15.4212926661115,42.7641052246094,2377.15471220496
"PRT","1995-2000","BIH",0,4241.7924620173,-4.7372375488281,15.4212926661115,42.7641052246094,2192.54764144484
"PRT","1995-2000","HRV",12,11556.1848931581,-4.7372375488281,15.4212926661115,42.7641052246094,2103.82208988947
"PRT","1995-2000","GRC",0,22965.1965736344,-4.7372375488281,15.4212926661115,42.7641052246094,2617.92533923724
"PRT","1995-2000","ITA",0,33259.0914766137,-4.7372375488281,15.4212926661115,42.7641052246094,1737.42121238584
"PRT","1995-2000","MLT",6,20629.5510462602,-4.7372375488281,15.4212926661115,42.7641052246094,2017.73536078655
"PRT","1995-2000","MNE",0,6965.45483024095,-4.7372375488281,15.4212926661115,42.7641052246094,2306.11535703279
"PRT","1995-2000","PRT",0,21828.0955690432,-4.7372375488281,15.4212926661115,42.7641052246094,0
"PRT","1995-2000","SRB",12,6175.81265929392,-4.7372375488281,15.4212926661115,42.7641052246094,2432.09717336477
"PRT","1995-2000","SVN",7,22675.2955398843,-4.7372375488281,15.4212926661115,42.7641052246094,2001.21708255322
"PRT","1995-2000","ESP",24049,24807.7371167319,-4.7372375488281,15.4212926661115,42.7641052246094,386.786949175249
"PRT","1995-2000","MKD",0,6460.75890338312,-4.7372375488281,15.4212926661115,42.7641052246094,2511.14649039938
"PRT","1995-2000","AUT",151,34993.0666558016,-4.7372375488281,15.4212926661115,42.7641052246094,1982.84731770608
"PRT","1995-2000","BEL",4446,32141.8821530206,-4.7372375488281,15.4212926661115,42.7641052246094,1573.10142970246
"PRT","1995-2000","FRA",46445,30568.4313831447,-4.7372375488281,15.4212926661115,42.7641052246094,1145.30095206213
"PRT","1995-2000","DEU",21571,34388.322462454,-4.7372375488281,15.4212926661115,42.7641052246094,1912.76702869559
"PRT","1995-2000","LUX",10945,60558.2711513832,-4.7372375488281,15.4212926661115,42.7641052246094,1577.07829098414
"PRT","1995-2000","NLD",1240,36181.8580857601,-4.7372375488281,15.4212926661115,42.7641052246094,1751.61299708696
"PRT","1995-2000","CHE",22942,44807.7101637525,-4.7372375488281,15.4212926661115,42.7641052246094,1530.76813448468
"PRT","1995-2000","ATG",0,15075.9137111341,-4.7372375488281,15.4212926661115,42.7641052246094,5730.6400679989
"PRT","1995-2000","ABW",7,43653.0083643156,-4.7372375488281,15.4212926661115,42.7641052246094,6737.24603647789
"PRT","1995-2000","BHS",4,31583.2165274238,-4.7372375488281,15.4212926661115,42.7641052246094,6635.8463336229
"PRT","1995-2000","BRB",0,23061.6274817475,-4.7372375488281,15.4212926661115,42.7641052246094,5816.52654533453
"PRT","1995-2000","CUB",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,6902.72747576355
"PRT","1995-2000","CUW",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,6674.27009140391
"PRT","1995-2000","DOM",19,7259.72550626087,-4.7372375488281,15.4212926661115,42.7641052246094,6350.23689479508
"PRT","1995-2000","GRD",0,6975.77392701873,-4.7372375488281,15.4212926661115,42.7641052246094,6068.8928194891
"PRT","1995-2000","GLP",64,NA,-4.7372375488281,15.4212926661115,42.7641052246094,NA
"PRT","1995-2000","HTI",0,1539.36463092154,-4.7372375488281,15.4212926661115,42.7641052246094,6537.36651971076
"PRT","1995-2000","JAM",0,5921.51641920883,-4.7372375488281,15.4212926661115,42.7641052246094,6986.93111991811
"PRT","1995-2000","MTQ",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,NA
"PRT","1995-2000","PRI",6,NA,-4.7372375488281,15.4212926661115,42.7641052246094,6051.71884546576
"PRT","1995-2000","LCA",0,10194.157523051,-4.7372375488281,15.4212926661115,42.7641052246094,5882.51803801271
"PRT","1995-2000","VCT",0,7504.83178529541,-4.7372375488281,15.4212926661115,42.7641052246094,5946.91522702737
"PRT","1995-2000","TTO",0,10786.253530761,-4.7372375488281,15.4212926661115,42.7641052246094,6162.96238894275
"PRT","1995-2000","VIR",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,5938.95132754423
"PRT","1995-2000","BLZ",0,7136.94112382789,-4.7372375488281,15.4212926661115,42.7641052246094,8020.80561557359
"PRT","1995-2000","CRI",13,9974.43791922554,-4.7372375488281,15.4212926661115,42.7641052246094,8126.43847578612
"PRT","1995-2000","SLV",0,2084.45750030048,-4.7372375488281,15.4212926661115,42.7641052246094,8270.0501116151
"PRT","1995-2000","GTM",2,4731.47417298591,-4.7372375488281,15.4212926661115,42.7641052246094,8263.31083998972
"PRT","1995-2000","HND",0,3289.91404335516,-4.7372375488281,15.4212926661115,42.7641052246094,8000.4509491373
"PRT","1995-2000","MEX",124,13294.1420369875,-4.7372375488281,15.4212926661115,42.7641052246094,8712.89487040267
"PRT","1995-2000","NIC",0,3505.43372468025,-4.7372375488281,15.4212926661115,42.7641052246094,8000.341307951
"PRT","1995-2000","PAN",0,8709.83320180691,-4.7372375488281,15.4212926661115,42.7641052246094,7878.54464870317
"PRT","1995-2000","ARG",0,14828.9339368099,-4.7372375488281,15.4212926661115,42.7641052246094,10185.1204960313
"PRT","1995-2000","BOL",2,3237.28235698533,-4.7372375488281,15.4212926661115,42.7641052246094,8587.34812360396
"PRT","1995-2000","BRA",0,10015.882060336,-4.7372375488281,15.4212926661115,42.7641052246094,7287.02275108675
"PRT","1995-2000","CHL",0,12168.3026717034,-4.7372375488281,15.4212926661115,42.7641052246094,10752.7310024596
"PRT","1995-2000","COL",0,8159.69083172162,-4.7372375488281,15.4212926661115,42.7641052246094,7614.21885756023
"PRT","1995-2000","ECU",16,5570.77171100863,-4.7372375488281,15.4212926661115,42.7641052246094,8453.38296609744
"PRT","1995-2000","GUF",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,6034.25506530813
"PRT","1995-2000","GUY",0,4426.74686158015,-4.7372375488281,15.4212926661115,42.7641052246094,6402.25761043431
"PRT","1995-2000","PRY",0,5435.23941737651,-4.7372375488281,15.4212926661115,42.7641052246094,8735.02818399984
"PRT","1995-2000","PER",15,5235.27262728783,-4.7372375488281,15.4212926661115,42.7641052246094,8713.31178432919
"PRT","1995-2000","SUR",0,7052.11099416535,-4.7372375488281,15.4212926661115,42.7641052246094,6218.02168996501
"PRT","1995-2000","URY",0,12984.6344423114,-4.7372375488281,15.4212926661115,42.7641052246094,9454.65294566906
"PRT","1995-2000","VEN",0,7585.49709696472,-4.7372375488281,15.4212926661115,42.7641052246094,6801.99329251996
"PRT","1995-2000","CAN",4250,37165.5981012214,-4.7372375488281,15.4212926661115,42.7641052246094,6573.50881575029
"PRT","1995-2000","USA",4015,45459.0029708264,-4.7372375488281,15.4212926661115,42.7641052246094,7426.44602551704
"PRT","1995-2000","AUS",0,35448.4557852213,-4.7372375488281,15.4212926661115,42.7641052246094,16217.143937226
"PRT","1995-2000","NZL",0,27715.8217637277,-4.7372375488281,15.4212926661115,42.7641052246094,19538.7521686094
"PRT","1995-2000","FJI",0,6426.94290733663,-4.7372375488281,15.4212926661115,42.7641052246094,17541.1482374338
"PRT","1995-2000","NCL",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,17903.3468512137
"PRT","1995-2000","PNG",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,15443.6891989471
"PRT","1995-2000","SLB",0,NA,-4.7372375488281,15.4212926661115,42.7641052246094,16280.1140159515
